dataset,protected_attribute,unbiasing_algorithm,data,classifier_type,classification_algorithm,value,disparate_impact_ssd,discrimination_score_ssd,true_positive_rate_diff_ssd,false_positive_rate_diff_ssd,false_positive_error_rate_balance_score_ssd,false_negative_error_rate_balance_score_ssd,consistency_ssd,confusion_matrix,accuracy_ssd,f1_score_ssd,recall_ssd,precision_ssd,mathews_cc_ssd,roc_curve,auc_ssd,sensitivity_ssd,specificity_ssd
German Credit,Attribute9,,Test,Surrogate,GaussianNB,Male,27.6941,3.4864,2.187,4.0716,4.0716,2.187,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,,Test,Surrogate,DecisionTreeClassifier,Female,0.4584,0.2311,0.722,0.4643,0.4643,0.722,0.6562,"[16, 14, 15, 55]",2.641,1.3804,1.5044,1.2596,14.494,"[[0.0, 0.4666666666666667, 1.0], [0.0, 0.7857142857142857, 1.0], [inf, 1.0, 0.0]]",3.5759,1.5044,6.5343
German Credit,Attribute9,,Test,Surrogate,DecisionTreeClassifier,Male,0.6043,0.2311,0.722,0.4643,0.4643,0.722,0.6562,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,,Test,Surrogate,RandomForestClassifier,Female,0.3829,0.2799,0.038,1.2407,1.2407,0.038,0.2435,"[13, 17, 3, 67]",1.048,0.4491,0.0552,1.0787,6.7555,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",2.4022,0.0552,8.2115
German Credit,Attribute9,,Test,Surrogate,RandomForestClassifier,Male,0.5021,0.2799,0.038,1.2407,1.2407,0.038,0.2435,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,,Test,Test,XGBClassifier,Female,0.4733,0.3115,0.027,1.9294,1.9294,0.027,0.2255,"[17, 13, 5, 65]",0.972,0.4436,0.1529,0.8337,6.1318,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",1.9112,0.1529,5.6325
German Credit,Attribute9,,Test,Test,XGBClassifier,Male,0.6186,0.3115,0.027,1.9294,1.9294,0.027,0.2255,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,LogisticRegression,Aged,5.5806,2.0093,0.1098,4.0297,4.0297,0.1098,0.075,"[13, 17, 5, 65]",1.452,0.6281,0.1529,1.2892,9.6889,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",3.0528,0.1529,9.6345
German Credit,Attribute13,,Validation,Surrogate,LogisticRegression,Young,2.7253,2.0093,0.1098,4.0297,4.0297,0.1098,0.075,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,SVC,Aged,3.4905,1.5513,0.176,2.8923,2.8923,0.176,0.0964,"[10, 20, 4, 66]",1.728,0.7096,0.0978,1.6231,12.1044,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",3.9291,0.0978,13.3347
German Credit,Attribute13,,Validation,Surrogate,SVC,Young,1.9401,1.5513,0.176,2.8923,2.8923,0.176,0.0964,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,GaussianNB,Aged,6.2381,1.7744,0.5639,1.1128,1.1128,0.5639,0.108,"[17, 13, 9, 61]",1.452,0.7004,0.4961,0.9261,8.8227,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",2.3688,0.4961,5.6325
German Credit,Attribute13,,Validation,Surrogate,GaussianNB,Young,2.9428,1.7744,0.5639,1.1128,1.1128,0.5639,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,DecisionTreeClassifier,Aged,0.0259,0.0166,0.0018,0.0455,0.0455,0.0018,0.2208,"[10, 20, 8, 62]",2.584,1.1186,0.4614,1.9066,18.1132,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",4.9578,0.4614,14.2449
German Credit,Attribute13,,Validation,Surrogate,DecisionTreeClassifier,Young,0.0244,0.0166,0.0018,0.0455,0.0455,0.0018,0.2208,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,RandomForestClassifier,Aged,2.4331,1.1021,1.0065,0.3125,0.3125,1.0065,0.086,"[9, 21, 4, 66]",1.777,0.7265,0.0978,1.6648,12.5465,"[[0.0, 0.7, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",4.0528,0.0978,13.7898
German Credit,Attribute13,,Validation,Surrogate,RandomForestClassifier,Young,1.3806,1.1021,1.0065,0.3125,0.3125,1.0065,0.086,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Test,XGBClassifier,Aged,0.0583,0.0374,0.0044,0.0104,0.0104,0.0044,0.1765,"[9, 21, 8, 62]",2.523,1.0773,0.3919,1.9203,17.9444,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",4.9719,0.3919,14.7
German Credit,Attribute13,,Validation,Test,XGBClassifier,Young,0.0537,0.0374,0.0044,0.0104,0.0104,0.0044,0.1765,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,LogisticRegression,Aged,0.1287,0.0796,0.0254,0.048,0.048,0.0254,0.3851,"[11, 19, 6, 64]",1.875,0.801,0.2203,1.5719,12.9574,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.8772,0.2203,12.0321
German Credit,Attribute13,,Test,Surrogate,LogisticRegression,Young,0.1135,0.0796,0.0254,0.048,0.048,0.0254,0.3851,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,SVC,Aged,0.0389,0.024,0.0254,0.048,0.048,0.0254,0.3201,"[13, 17, 6, 64]",1.587,0.6959,0.2203,1.3217,10.5815,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.1922,0.2203,9.6345
German Credit,Attribute13,,Test,Surrogate,SVC,Young,0.0363,0.024,0.0254,0.048,0.048,0.0254,0.3201,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,GaussianNB,Aged,124.6889,5.7264,6.627,2.352,2.352,6.627,0.108,"[23, 7, 18, 52]",1.875,1.1268,1.983,0.422,8.2782,"[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",1.8037,1.983,1.6329
German Credit,Attribute13,,Test,Surrogate,GaussianNB,Young,13.5032,5.7264,6.627,2.352,2.352,6.627,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,DecisionTreeClassifier,Aged,0.6147,0.3795,0.0177,3.888,3.888,0.0177,0.7366,"[15, 15, 14, 56]",2.889,1.4987,1.58,1.4198,16.0302,"[[0.0, 0.5, 1.0], [0.0, 0.8, 1.0], [inf, 1.0, 0.0]]",3.9838,1.58,7.5
German Credit,Attribute13,,Test,Surrogate,DecisionTreeClassifier,Young,0.8465,0.3795,0.0177,3.888,3.888,0.0177,0.7366,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,RandomForestClassifier,Aged,0.4156,0.2147,0.5288,0.192,0.192,0.5288,0.1817,"[14, 16, 4, 66]",1.368,0.6036,0.1795,1.1806,8.9692,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",2.7872,0.1795,8.5323
German Credit,Attribute13,,Test,Surrogate,RandomForestClassifier,Young,0.3235,0.2147,0.5288,0.192,0.192,0.5288,0.1817,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Test,XGBClassifier,Aged,0.0021,0.0013,0.2017,0.048,0.048,0.2017,0.2255,"[17, 13, 5, 65]",0.972,0.4436,0.1529,0.8337,6.1318,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",1.9112,0.1529,5.6325
German Credit,Attribute13,,Test,Test,XGBClassifier,Young,0.0022,0.0013,0.2017,0.048,0.048,0.2017,0.2255,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,MultivalueLGAFFS,Validation,Surrogate,LogisticRegression,Female,0.4675,0.3552,0.0653,0.9275,0.9275,0.0653,0.0674,"[11, 19, 6, 64]",1.6868,0.7197,0.1764,1.4688,11.5407,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.561,0.1764,11.2831
German Credit,Attribute9,MultivalueLGAFFS,Validation,Surrogate,LogisticRegression,Male,0.6398,0.3552,0.0653,0.9275,0.9275,0.0653,0.0674,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,MultivalueLGAFFS,Validation,Surrogate,SVC,Female,0.3008,0.2389,0.1411,0.4726,0.4726,0.1411,0.0813,"[11, 19, 5, 65]",1.7382,0.7126,0.103,1.6281,12.2562,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",3.9596,0.103,13.472
German Credit,Attribute9,MultivalueLGAFFS,Validation,Surrogate,SVC,Male,0.4055,0.2389,0.1411,0.4726,0.4726,0.1411,0.0813,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,MultivalueLGAFFS,Validation,Surrogate,GaussianNB,Female,0.6481,0.4237,0.1436,1.6394,1.6394,0.1436,0.1353,"[14, 16, 8, 62]",1.8022,0.8508,0.5562,1.2108,11.2231,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",3.086,0.5562,7.8811
German Credit,Attribute9,MultivalueLGAFFS,Validation,Surrogate,GaussianNB,Male,0.9662,0.4237,0.1436,1.6394,1.6394,0.1436,0.1353,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,MultivalueLGAFFS,Validation,Surrogate,DecisionTreeClassifier,Female,0.275,0.1564,0.2181,0.7449,0.7449,0.2181,0.4346,"[15, 15, 10, 60]",2.5047,1.1621,0.763,1.6206,16.1159,"[[0.0, 0.5, 1.0], [0.0, 0.8571428571428571, 1.0], [inf, 1.0, 0.0]]",4.2726,0.763,10.8155
German Credit,Attribute9,MultivalueLGAFFS,Validation,Surrogate,DecisionTreeClassifier,Male,0.3047,0.1564,0.2181,0.7449,0.7449,0.2181,0.4337,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,MultivalueLGAFFS,Validation,Surrogate,RandomForestClassifier,Female,0.1088,0.0757,0.0936,0.6781,0.6781,0.0936,0.1252,"[11, 19, 3, 67]",1.5864,0.6655,0.1277,1.4546,10.9423,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",3.4987,0.1277,11.5687
German Credit,Attribute9,MultivalueLGAFFS,Validation,Surrogate,RandomForestClassifier,Male,0.1082,0.0757,0.0936,0.6781,0.6781,0.0936,0.1252,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,MultivalueLGAFFS,Test,Surrogate,LogisticRegression,Female,1.0083,0.7674,0.5237,1.0984,1.0984,0.5237,0.292,"[11, 19, 9, 61]",1.9458,0.8476,0.3018,1.5454,13.2463,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",3.8508,0.3018,11.4426
German Credit,Attribute9,MultivalueLGAFFS,Test,Surrogate,LogisticRegression,Male,1.6336,0.7674,0.5237,1.0984,1.0984,0.5237,0.292,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,MultivalueLGAFFS,Test,Surrogate,SVC,Female,1.4671,1.1074,0.5563,2.3211,2.3211,0.5563,0.284,"[14, 16, 9, 61]",1.7997,0.7876,0.2849,1.4432,12.1369,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",3.5682,0.2849,10.643
German Credit,Attribute9,MultivalueLGAFFS,Test,Surrogate,SVC,Male,2.6893,1.1074,0.5563,2.3211,2.3211,0.5563,0.284,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,MultivalueLGAFFS,Test,Surrogate,GaussianNB,Female,4.9702,2.7347,1.3481,4.9207,4.9207,1.3481,0.2428,"[18, 12, 16, 54]",2.0596,1.1281,1.4796,0.8158,10.5995,"[[0.0, 0.4, 1.0], [0.0, 0.7714285714285715, 1.0], [inf, 1.0, 0.0]]",2.5245,1.4796,3.9623
German Credit,Attribute9,MultivalueLGAFFS,Test,Surrogate,GaussianNB,Male,15.6206,2.7347,1.3481,4.9207,4.9207,1.3481,0.2428,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,MultivalueLGAFFS,Test,Surrogate,DecisionTreeClassifier,Female,0.8644,0.4978,0.2952,1.3706,1.3706,0.2952,0.6258,"[15, 15, 9, 61]",2.5836,1.3024,1.2505,1.3671,14.9239,"[[0.0, 0.5, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",3.7696,1.2505,7.7755
German Credit,Attribute9,MultivalueLGAFFS,Test,Surrogate,DecisionTreeClassifier,Male,1.5179,0.4978,0.2952,1.3706,1.3706,0.2952,0.6258,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,MultivalueLGAFFS,Test,Surrogate,RandomForestClassifier,Female,0.8956,0.613,0.5106,1.3844,1.3844,0.5106,0.3342,"[15, 15, 11, 59]",1.7402,0.7893,0.3898,1.2901,11.3187,"[[0.0, 0.5, 1.0], [0.0, 0.8428571428571429, 1.0], [inf, 1.0, 0.0]]",3.2249,0.3898,8.9823
German Credit,Attribute9,MultivalueLGAFFS,Test,Surrogate,RandomForestClassifier,Male,1.5564,0.613,0.5106,1.3844,1.3844,0.5106,0.3342,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,MultivalueLGAFFS,Validation,Test,XGBClassifier,Female,0.1667,0.1088,0.1226,1.4582,1.4582,0.1226,0.1675,"[12, 18, 6, 64]",1.6377,0.7136,0.2318,1.3567,11.0582,"[[0.0, 0.6, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.3148,0.2318,10.0968
German Credit,Attribute9,MultivalueLGAFFS,Validation,Test,XGBClassifier,Male,0.1609,0.1088,0.1226,1.4582,1.4582,0.1226,0.1675,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,MultivalueLGAFFS,Test,Test,XGBClassifier,Female,0.7838,0.5105,0.6506,1.0857,1.0857,0.6506,0.4069,"[17, 13, 9, 61]",1.88,0.8774,0.547,1.2573,11.9267,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",3.2298,0.547,8.2176
German Credit,Attribute9,MultivalueLGAFFS,Test,Test,XGBClassifier,Male,1.301,0.5105,0.6506,1.0857,1.0857,0.6506,0.4069,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,MultivalueLGAFFS,Validation,Surrogate,LogisticRegression,Aged,2.6405,1.1181,0.5927,0.8284,0.8284,0.5927,0.0815,"[11, 19, 4, 66]",1.7483,0.7424,0.1787,1.5197,12.0473,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",3.704,0.1787,11.7767
German Credit,Attribute13,MultivalueLGAFFS,Validation,Surrogate,LogisticRegression,Young,1.495,1.1181,0.5927,0.8284,0.8284,0.5927,0.0815,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,MultivalueLGAFFS,Validation,Surrogate,SVC,Aged,2.2224,1.0132,0.3146,1.1039,1.1039,0.3146,0.0951,"[13, 17, 5, 65]",1.7374,0.7207,0.1262,1.5932,12.1195,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",3.8706,0.1262,12.91
German Credit,Attribute13,MultivalueLGAFFS,Validation,Surrogate,SVC,Young,1.2931,1.0132,0.3146,1.1039,1.1039,0.3146,0.0951,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,MultivalueLGAFFS,Validation,Surrogate,GaussianNB,Aged,6.901,1.8847,0.7818,1.6835,1.6835,0.7818,0.1254,"[16, 14, 6, 64]",1.6995,0.8049,0.5312,1.1366,10.5312,"[[0.0, 0.4666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",2.8919,0.5312,7.32
German Credit,Attribute13,MultivalueLGAFFS,Validation,Surrogate,GaussianNB,Young,2.9266,1.8847,0.7818,1.6835,1.6835,0.7818,0.1254,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,MultivalueLGAFFS,Validation,Surrogate,DecisionTreeClassifier,Aged,1.4461,0.5303,0.5953,0.632,0.632,0.5953,0.452,"[11, 19, 15, 55]",2.7544,1.3056,0.9638,1.6988,17.2801,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.7857142857142857, 1.0], [inf, 1.0, 0.0]]",4.5274,0.9638,10.9877
German Credit,Attribute13,MultivalueLGAFFS,Validation,Surrogate,DecisionTreeClassifier,Young,0.8716,0.5303,0.5953,0.632,0.632,0.5953,0.452,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,MultivalueLGAFFS,Validation,Surrogate,RandomForestClassifier,Aged,1.2868,0.6168,0.4446,0.2651,0.2651,0.4446,0.1289,"[15, 15, 6, 64]",1.578,0.6648,0.134,1.4525,10.7193,"[[0.0, 0.5, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.4784,0.134,11.5122
German Credit,Attribute13,MultivalueLGAFFS,Validation,Surrogate,RandomForestClassifier,Young,0.8341,0.6168,0.4446,0.2651,0.2651,0.4446,0.1289,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,MultivalueLGAFFS,Test,Surrogate,LogisticRegression,Aged,1.4235,0.6319,0.5393,1.2736,1.2736,0.5393,0.2744,"[11, 19, 7, 63]",1.8389,0.8005,0.2704,1.4857,12.4857,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9, 1.0], [inf, 1.0, 0.0]]",3.6712,0.2704,11.0041
German Credit,Attribute13,MultivalueLGAFFS,Test,Surrogate,LogisticRegression,Young,0.8899,0.6319,0.5393,1.2736,1.2736,0.5393,0.2744,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,MultivalueLGAFFS,Test,Surrogate,SVC,Aged,1.228,0.4814,0.6377,0.7248,0.7248,0.6377,0.2658,"[16, 14, 7, 63]",1.646,0.7233,0.2524,1.3399,11.0106,"[[0.0, 0.4666666666666667, 1.0], [0.0, 0.9, 1.0], [inf, 1.0, 0.0]]",3.2749,0.2524,9.7967
German Credit,Attribute13,MultivalueLGAFFS,Test,Surrogate,SVC,Young,0.6917,0.4814,0.6377,0.7248,0.7248,0.6377,0.2658,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,MultivalueLGAFFS,Test,Surrogate,GaussianNB,Aged,70.8061,4.1655,4.178,3.1232,3.1232,4.178,0.2048,"[18, 12, 13, 57]",1.92,1.0542,1.4118,0.7434,9.8374,"[[0.0, 0.4, 1.0], [0.0, 0.8142857142857143, 1.0], [inf, 1.0, 0.0]]",2.3325,1.4118,3.6224
German Credit,Attribute13,MultivalueLGAFFS,Test,Surrogate,GaussianNB,Young,8.4356,4.1655,4.178,3.1232,3.1232,4.178,0.2048,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,MultivalueLGAFFS,Test,Surrogate,DecisionTreeClassifier,Aged,6.6651,1.1595,1.4217,2.0016,2.0016,1.4217,0.6213,"[13, 17, 20, 50]",2.6628,1.3543,1.353,1.3693,15.2287,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.7142857142857143, 1.0], [inf, 1.0, 0.0]]",3.8185,1.353,7.6967
German Credit,Attribute13,MultivalueLGAFFS,Test,Surrogate,DecisionTreeClassifier,Young,2.2287,1.1595,1.4217,2.0016,2.0016,1.4217,0.6224,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,MultivalueLGAFFS,Test,Surrogate,RandomForestClassifier,Aged,2.5864,0.8115,1.0929,0.8096,0.8096,1.0929,0.3272,"[16, 14, 8, 62]",1.7958,0.8142,0.4054,1.312,11.7418,"[[0.0, 0.4666666666666667, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",3.3002,0.4054,9.0823
German Credit,Attribute13,MultivalueLGAFFS,Test,Surrogate,RandomForestClassifier,Young,1.2259,0.8115,1.0929,0.8096,0.8096,1.0929,0.3272,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,MultivalueLGAFFS,Validation,Test,XGBClassifier,Aged,1.223,0.5066,0.3121,0.6764,0.6764,0.3121,0.1542,"[15, 15, 7, 63]",1.6312,0.707,0.2122,1.3761,11.0226,"[[0.0, 0.5, 1.0], [0.0, 0.9, 1.0], [inf, 1.0, 0.0]]",3.3456,0.2122,10.3201
German Credit,Attribute13,MultivalueLGAFFS,Validation,Test,XGBClassifier,Young,0.7223,0.5066,0.3121,0.6764,0.6764,0.3121,0.1542,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
