dataset,protected_attribute,unbiasing_algorithm,data,classifier_type,classification_algorithm,value,disparate_impact_ssd,discrimination_score_ssd,true_positive_rate_diff_ssd,false_positive_rate_diff_ssd,false_positive_error_rate_balance_score_ssd,false_negative_error_rate_balance_score_ssd,consistency_ssd,confusion_matrix,accuracy_ssd,f1_score_ssd,recall_ssd,precision_ssd,mathews_cc_ssd,roc_curve,auc_ssd,sensitivity_ssd,specificity_ssd
German Credit,Attribute9,,Test,Surrogate,GaussianNB,Male,27.6941,3.4864,2.187,4.0716,4.0716,2.187,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,,Test,Surrogate,DecisionTreeClassifier,Female,0.1616,0.0844,0.3123,0.8682,0.8682,0.3123,0.6878,"[16, 14, 15, 55]",2.3652,1.1976,1.1604,1.2367,13.5477,"[[0.0, 0.4666666666666667, 1.0], [0.0, 0.7857142857142857, 1.0], [inf, 1.0, 0.0]]",3.4088,1.1604,6.8562
German Credit,Attribute9,,Test,Surrogate,DecisionTreeClassifier,Male,0.1943,0.0844,0.3123,0.8682,0.8682,0.3123,0.6878,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,,Test,Surrogate,RandomForestClassifier,Female,0.6748,0.5111,0.108,1.7336,1.7336,0.108,0.2363,"[13, 17, 3, 67]",1.1979,0.5135,0.0822,1.1711,7.8476,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",2.6736,0.0822,8.923
German Credit,Attribute9,,Test,Surrogate,RandomForestClassifier,Male,1.0032,0.5111,0.108,1.7336,1.7336,0.108,0.2363,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,,Test,Test,XGBClassifier,Female,0.4664,0.3077,0.0297,1.9369,1.9369,0.0297,0.2249,"[17, 13, 5, 65]",0.9757,0.4442,0.1497,0.843,6.1607,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",1.9305,0.1497,5.7291
German Credit,Attribute9,,Test,Test,XGBClassifier,Male,0.6089,0.3077,0.0297,1.9369,1.9369,0.0297,0.2249,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,LogisticRegression,Aged,5.5806,2.0093,0.1098,4.0297,4.0297,0.1098,0.075,"[13, 17, 5, 65]",1.452,0.6281,0.1529,1.2892,9.6889,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",3.0528,0.1529,9.6345
German Credit,Attribute13,,Validation,Surrogate,LogisticRegression,Young,2.7253,2.0093,0.1098,4.0297,4.0297,0.1098,0.075,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,SVC,Aged,3.4905,1.5513,0.176,2.8923,2.8923,0.176,0.0964,"[10, 20, 4, 66]",1.728,0.7096,0.0978,1.6231,12.1044,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",3.9291,0.0978,13.3347
German Credit,Attribute13,,Validation,Surrogate,SVC,Young,1.9401,1.5513,0.176,2.8923,2.8923,0.176,0.0964,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,GaussianNB,Aged,6.2381,1.7744,0.5639,1.1128,1.1128,0.5639,0.108,"[17, 13, 9, 61]",1.452,0.7004,0.4961,0.9261,8.8227,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",2.3688,0.4961,5.6325
German Credit,Attribute13,,Validation,Surrogate,GaussianNB,Young,2.9428,1.7744,0.5639,1.1128,1.1128,0.5639,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,DecisionTreeClassifier,Aged,0.1804,0.1015,0.2143,0.1489,0.1489,0.2143,0.1975,"[10, 20, 8, 62]",2.4185,1.0404,0.3919,1.8356,17.0311,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",4.731,0.3919,13.8763
German Credit,Attribute13,,Validation,Surrogate,DecisionTreeClassifier,Young,0.1478,0.1015,0.2143,0.1489,0.1489,0.2143,0.1975,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Surrogate,RandomForestClassifier,Aged,0.9696,0.5333,0.2278,0.2171,0.2171,0.2278,0.1007,"[9, 21, 4, 66]",1.6521,0.6723,0.0708,1.6087,11.524,"[[0.0, 0.7, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",3.8644,0.0708,13.4445
German Credit,Attribute13,,Validation,Surrogate,RandomForestClassifier,Young,0.6763,0.5333,0.2278,0.2171,0.2171,0.2278,0.1007,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Validation,Test,XGBClassifier,Aged,0.0566,0.0363,0.005,0.0323,0.0323,0.005,0.1746,"[9, 21, 8, 62]",2.5014,1.0688,0.3889,1.9056,17.7683,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",4.9287,0.3889,14.57
German Credit,Attribute13,,Validation,Test,XGBClassifier,Young,0.0521,0.0363,0.005,0.0323,0.0323,0.005,0.1746,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,LogisticRegression,Aged,0.1287,0.0796,0.0254,0.048,0.048,0.0254,0.3851,"[11, 19, 6, 64]",1.875,0.801,0.2203,1.5719,12.9574,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.8772,0.2203,12.0321
German Credit,Attribute13,,Test,Surrogate,LogisticRegression,Young,0.1135,0.0796,0.0254,0.048,0.048,0.0254,0.3851,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,SVC,Aged,0.0389,0.024,0.0254,0.048,0.048,0.0254,0.3201,"[13, 17, 6, 64]",1.587,0.6959,0.2203,1.3217,10.5815,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.1922,0.2203,9.6345
German Credit,Attribute13,,Test,Surrogate,SVC,Young,0.0363,0.024,0.0254,0.048,0.048,0.0254,0.3201,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,GaussianNB,Aged,124.6889,5.7264,6.627,2.352,2.352,6.627,0.108,"[23, 7, 18, 52]",1.875,1.1268,1.983,0.422,8.2782,"[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",1.8037,1.983,1.6329
German Credit,Attribute13,,Test,Surrogate,GaussianNB,Young,13.5032,5.7264,6.627,2.352,2.352,6.627,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,DecisionTreeClassifier,Aged,0.5166,0.3173,0.013,3.7552,3.7552,0.013,0.7938,"[15, 15, 14, 56]",2.523,1.3158,1.4302,1.2095,13.9047,"[[0.0, 0.5, 1.0], [0.0, 0.8, 1.0], [inf, 1.0, 0.0]]",3.4366,1.4302,6.3681
German Credit,Attribute13,,Test,Surrogate,DecisionTreeClassifier,Young,0.7603,0.3173,0.013,3.7552,3.7552,0.013,0.7938,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Surrogate,RandomForestClassifier,Aged,0.057,0.0358,0.0874,0.192,0.192,0.0874,0.1868,"[14, 16, 4, 66]",1.124,0.483,0.0734,1.1242,7.2793,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",2.5325,0.0734,8.5323
German Credit,Attribute13,,Test,Surrogate,RandomForestClassifier,Young,0.0523,0.0358,0.0874,0.192,0.192,0.0874,0.1868,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,,Test,Test,XGBClassifier,Aged,0.0063,0.0039,0.2011,0.0528,0.0528,0.2011,0.2249,"[17, 13, 5, 65]",0.9757,0.4442,0.1497,0.843,6.1607,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",1.9305,0.1497,5.7291
German Credit,Attribute13,,Test,Test,XGBClassifier,Young,0.0059,0.0039,0.2011,0.0528,0.0528,0.2011,0.2249,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Validation,Surrogate,LogisticRegression,Female,0.061,0.0406,0.0472,0.089,0.089,0.0472,0.1247,"[12, 18, 10, 60]",2.1468,0.949,0.4156,1.6085,14.472,"[[0.0, 0.6, 1.0], [0.0, 0.8571428571428571, 1.0], [inf, 1.0, 0.0]]",4.0803,0.4156,11.6449
German Credit,Attribute9,LGAFFS,Validation,Surrogate,LogisticRegression,Male,0.0625,0.0406,0.0472,0.089,0.089,0.0472,0.1247,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Validation,Surrogate,SVC,Female,0.0805,0.0627,0.068,0.3475,0.3475,0.068,0.086,"[11, 19, 5, 65]",1.7721,0.7377,0.1346,1.6022,12.3814,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",3.9012,0.1346,12.857
German Credit,Attribute9,LGAFFS,Validation,Surrogate,SVC,Male,0.0961,0.0627,0.068,0.3475,0.3475,0.068,0.086,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Validation,Surrogate,GaussianNB,Female,0.1722,0.1117,0.1012,0.9605,0.9605,0.1012,0.1339,"[16, 14, 10, 60]",1.7721,0.8438,0.5774,1.1455,10.9474,"[[0.0, 0.4666666666666667, 1.0], [0.0, 0.8571428571428571, 1.0], [inf, 1.0, 0.0]]",2.9459,0.5774,7.2003
German Credit,Attribute9,LGAFFS,Validation,Surrogate,GaussianNB,Male,0.2218,0.1117,0.1012,0.9605,0.9605,0.1012,0.1339,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Validation,Surrogate,DecisionTreeClassifier,Female,0.1978,0.1206,0.4368,0.8002,0.8002,0.4368,0.3397,"[13, 17, 8, 62]",2.1276,0.9797,0.57,1.4516,13.7082,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",3.7272,0.57,9.6923
German Credit,Attribute9,LGAFFS,Validation,Surrogate,DecisionTreeClassifier,Male,0.2494,0.1206,0.4368,0.8002,0.8002,0.4368,0.3317,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Validation,Surrogate,RandomForestClassifier,Female,0.6161,0.3967,0.1401,3.0957,3.0957,0.1401,0.103,"[11, 19, 5, 65]",1.828,0.7693,0.1732,1.5928,12.77,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",3.9119,0.1732,12.5518
German Credit,Attribute9,LGAFFS,Validation,Surrogate,RandomForestClassifier,Male,0.4498,0.3967,0.1401,3.0957,3.0957,0.1401,0.103,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Test,Surrogate,LogisticRegression,Female,0.1914,0.1302,0.066,0.6276,0.6276,0.066,0.3251,"[12, 18, 6, 64]",1.7251,0.7536,0.2493,1.4172,11.5866,"[[0.0, 0.6, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.4638,0.2493,10.4503
German Credit,Attribute9,LGAFFS,Test,Surrogate,LogisticRegression,Male,0.1962,0.1302,0.066,0.6276,0.6276,0.066,0.3251,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Test,Surrogate,SVC,Female,0.2268,0.1586,0.0091,0.7662,0.7662,0.0091,0.2551,"[14, 16, 7, 63]",1.4585,0.6392,0.1885,1.2573,9.6313,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9, 1.0], [inf, 1.0, 0.0]]",2.992,0.1885,9.2303
German Credit,Attribute9,LGAFFS,Test,Surrogate,SVC,Male,0.2724,0.1586,0.0091,0.7662,0.7662,0.0091,0.2551,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Test,Surrogate,GaussianNB,Female,1.4595,0.7803,0.138,2.7038,2.7038,0.138,0.2701,"[18, 12, 13, 57]",1.9196,1.0081,1.1375,0.8831,10.4675,"[[0.0, 0.4, 1.0], [0.0, 0.8142857142857143, 1.0], [inf, 1.0, 0.0]]",2.5554,1.1375,4.5447
German Credit,Attribute9,LGAFFS,Test,Surrogate,GaussianNB,Male,2.5032,0.7803,0.138,2.7038,2.7038,0.138,0.2701,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Test,Surrogate,DecisionTreeClassifier,Female,1.1831,0.5314,0.5456,0.3038,0.3038,0.5456,0.7627,"[19, 11, 23, 47]",3.0932,1.7485,2.3099,1.2263,15.3982,"[[0.0, 0.36666666666666664, 1.0], [0.0, 0.6714285714285714, 1.0], [inf, 1.0, 0.0]]",3.722,2.3099,5.6689
German Credit,Attribute9,LGAFFS,Test,Surrogate,DecisionTreeClassifier,Male,1.8636,0.5314,0.5456,0.3038,0.3038,0.5456,0.7627,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Test,Surrogate,RandomForestClassifier,Female,0.1547,0.0881,0.1278,0.2134,0.2134,0.1278,0.4349,"[17, 13, 10, 60]",1.6743,0.8051,0.5774,1.058,10.217,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8571428571428571, 1.0], [inf, 1.0, 0.0]]",2.7287,0.5774,6.4933
German Credit,Attribute9,LGAFFS,Test,Surrogate,RandomForestClassifier,Male,0.1862,0.0881,0.1278,0.2134,0.2134,0.1278,0.4349,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Validation,Test,XGBClassifier,Female,0.0573,0.0397,0.0627,1.2989,1.2989,0.0627,0.165,"[12, 18, 5, 65]",1.812,0.7645,0.1787,1.5755,12.6095,"[[0.0, 0.6, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",3.8603,0.1787,12.3418
German Credit,Attribute9,LGAFFS,Validation,Test,XGBClassifier,Male,0.055,0.0397,0.0627,1.2989,1.2989,0.0627,0.165,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Test,Test,XGBClassifier,Female,0.2177,0.1246,0.1892,0.1138,0.1138,0.1892,0.4598,"[15, 15, 13, 57]",2.2281,1.0875,0.8905,1.2957,13.3845,"[[0.0, 0.5, 1.0], [0.0, 0.8142857142857143, 1.0], [inf, 1.0, 0.0]]",3.459,0.8905,7.7197
German Credit,Attribute9,LGAFFS,Test,Test,XGBClassifier,Male,0.2725,0.1246,0.1892,0.1138,0.1138,0.1892,0.4598,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Validation,Surrogate,LogisticRegression,Female,0.4954,0.3772,0.0998,0.8572,0.8572,0.0998,0.0724,"[11, 19, 6, 64]",1.826,0.7772,0.2001,1.5564,12.6254,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.8229,0.2001,12.0122
German Credit,Attribute9,LGAFFS,Validation,Surrogate,LogisticRegression,Male,0.7088,0.3772,0.0998,0.8572,0.8572,0.0998,0.0724,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Validation,Surrogate,SVC,Female,0.5442,0.4524,0.2475,0.8802,0.8802,0.2475,0.1238,"[11, 19, 5, 65]",1.881,0.7813,0.1529,1.6629,13.3508,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",4.103,0.1529,13.3987
German Credit,Attribute9,LGAFFS,Validation,Surrogate,SVC,Male,0.8026,0.4524,0.2475,0.8802,0.8802,0.2475,0.1238,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Validation,Surrogate,GaussianNB,Female,0.6584,0.4493,0.204,1.362,1.362,0.204,0.1299,"[14, 16, 8, 62]",1.6387,0.7482,0.3613,1.2143,10.5749,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",3.0051,0.3613,8.2226
German Credit,Attribute9,LGAFFS,Validation,Surrogate,GaussianNB,Male,0.9438,0.4493,0.204,1.362,1.362,0.204,0.1299,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Validation,Surrogate,DecisionTreeClassifier,Female,0.1817,0.105,0.4673,0.4936,0.4936,0.4673,0.472,"[11, 19, 11, 59]",2.5839,1.2198,0.8756,1.5935,16.2386,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.8428571428571429, 1.0], [inf, 1.0, 0.0]]",4.2343,0.8756,10.1518
German Credit,Attribute9,LGAFFS,Validation,Surrogate,DecisionTreeClassifier,Male,0.2124,0.105,0.4673,0.4936,0.4936,0.4673,0.472,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Validation,Surrogate,RandomForestClassifier,Female,0.2086,0.1479,0.1188,0.2525,0.2525,0.1188,0.0721,"[11, 19, 4, 66]",1.5548,0.6546,0.1162,1.4386,10.6138,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",3.4282,0.1162,11.3128
German Credit,Attribute9,LGAFFS,Validation,Surrogate,RandomForestClassifier,Male,0.2149,0.1479,0.1188,0.2525,0.2525,0.1188,0.0721,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Test,Surrogate,LogisticRegression,Female,1.0968,0.8287,0.5364,0.8789,0.8789,0.5364,0.354,"[11, 19, 9, 61]",2.0568,0.9006,0.348,1.5909,13.9836,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",3.9997,0.348,11.6624
German Credit,Attribute9,LGAFFS,Test,Surrogate,LogisticRegression,Male,1.7194,0.8287,0.5364,0.8789,0.8789,0.5364,0.354,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Test,Surrogate,SVC,Female,1.6034,1.2004,0.6693,1.6309,1.6309,0.6693,0.3391,"[14, 16, 9, 61]",1.8309,0.8028,0.299,1.4623,12.3153,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",3.625,0.299,10.8134
German Credit,Attribute9,LGAFFS,Test,Surrogate,SVC,Male,2.802,1.2004,0.6693,1.6309,1.6309,0.6693,0.3391,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Test,Surrogate,GaussianNB,Female,4.4322,2.667,1.0725,5.8302,5.8302,1.0725,0.2693,"[18, 12, 16, 54]",2.0945,1.1098,1.2819,0.946,11.2859,"[[0.0, 0.4, 1.0], [0.0, 0.7714285714285715, 1.0], [inf, 1.0, 0.0]]",2.7517,1.2819,4.8
German Credit,Attribute9,LGAFFS,Test,Surrogate,GaussianNB,Male,12.2102,2.667,1.0725,5.8302,5.8302,1.0725,0.2693,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Test,Surrogate,DecisionTreeClassifier,Female,0.9051,0.4873,0.4356,1.7596,1.7596,0.4356,0.549,"[16, 14, 16, 54]",2.5956,1.3369,1.3882,1.2891,14.5433,"[[0.0, 0.4666666666666667, 1.0], [0.0, 0.7714285714285715, 1.0], [inf, 1.0, 0.0]]",3.6174,1.3882,6.9297
German Credit,Attribute9,LGAFFS,Test,Surrogate,DecisionTreeClassifier,Male,1.5606,0.4873,0.4356,1.7596,1.7596,0.4356,0.549,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Test,Surrogate,RandomForestClassifier,Female,0.4626,0.3425,0.5159,1.7448,1.7448,0.5159,0.3472,"[13, 17, 9, 61]",1.938,0.8479,0.3229,1.525,13.1457,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",3.8165,0.3229,11.323
German Credit,Attribute9,LGAFFS,Test,Surrogate,RandomForestClassifier,Male,0.6252,0.3425,0.5159,1.7448,1.7448,0.5159,0.3472,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Validation,Test,XGBClassifier,Female,0.2636,0.1611,0.0966,2.7893,2.7893,0.0966,0.1761,"[12, 18, 6, 64]",1.5838,0.7107,0.2943,1.2368,10.374,"[[0.0, 0.6, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.03,0.2943,8.6978
German Credit,Attribute9,LGAFFS,Validation,Test,XGBClassifier,Male,0.2019,0.1611,0.0966,2.7893,2.7893,0.0966,0.1761,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute9,LGAFFS,Test,Test,XGBClassifier,Female,0.6994,0.4498,0.7607,1.6279,1.6279,0.7607,0.4401,"[17, 13, 9, 61]",1.9994,0.9351,0.6164,1.2934,12.7262,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",3.3814,0.6164,8.4427
German Credit,Attribute9,LGAFFS,Test,Test,XGBClassifier,Male,1.0684,0.4498,0.7607,1.6279,1.6279,0.7607,0.4401,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
